Date,SP500,HANGSENG,KOSPI
2009-09-17,1065.489990234375,21768.509765625,1695.469970703125
2009-09-18,1068.300048828125,21623.44921875,1699.7099609375
2009-09-21,1064.6600341796875,21472.849609375,1695.5
2009-09-22,1071.6600341796875,21701.140625,1718.8800048828125
2009-09-23,1060.8699951171875,21595.51953125,1711.469970703125
2009-09-24,1050.780029296875,21050.73046875,1693.8800048828125
2009-09-25,1044.3800048828125,21024.400390625,1691.47998046875
2009-09-28,1062.97998046875,20588.41015625,1675.550048828125
2009-09-29,1060.6099853515625,21013.169921875,1690.050048828125
2009-09-30,1057.0799560546875,20955.25,1673.1400146484375
2009-10-05,1040.4599609375,20429.0703125,1606.9000244140625
2009-10-06,1054.719970703125,20811.529296875,1598.43994140625
2009-10-07,1057.5799560546875,21241.58984375,1598.0
2009-10-08,1065.47998046875,21492.900390625,1615.4599609375
2009-10-09,1071.489990234375,21499.439453125,1646.7900390625
2009-10-12,1076.18994140625,21299.349609375,1639.81005859375
2009-10-13,1073.18994140625,21467.359375,1628.9300537109375
2009-10-14,1092.02001953125,21886.48046875,1649.0899658203125
2009-10-15,1096.56005859375,21999.080078125,1658.989990234375
2009-10-16,1087.6800537109375,21929.900390625,1640.3599853515625
2009-10-19,1097.9100341796875,22200.4609375,1649.0699462890625
2009-10-20,1091.06005859375,22384.9609375,1659.1500244140625
2009-10-21,1081.4000244140625,22318.109375,1653.8599853515625
2009-10-22,1092.9100341796875,22210.51953125,1630.3299560546875
2009-10-23,1079.5999755859375,22589.73046875,1640.1700439453125
2009-10-27,1063.4100341796875,22169.58984375,1649.530029296875
2009-10-28,1042.6300048828125,21761.580078125,1609.7099609375
2009-10-29,1066.1099853515625,21264.990234375,1585.8499755859375
2009-10-30,1036.18994140625,21752.869140625,1580.68994140625
2009-11-02,1042.8800048828125,21620.189453125,1559.0899658203125
2009-11-03,1045.4100341796875,21240.060546875,1549.9200439453125
2009-11-04,1046.5,21614.76953125,1579.9300537109375
2009-11-05,1066.6300048828125,21479.080078125,1552.239990234375
2009-11-06,1069.300048828125,21829.720703125,1572.4599609375
2009-11-09,1093.0799560546875,22207.55078125,1576.7900390625
2009-11-10,1093.010009765625,22268.16015625,1582.300048828125
2009-11-11,1098.510009765625,22627.2109375,1594.8199462890625
2009-11-12,1087.239990234375,22397.5703125,1572.72998046875
2009-11-13,1093.47998046875,22553.630859375,1571.989990234375
2009-11-16,1109.300048828125,22943.98046875,1592.469970703125
2009-11-17,1110.3199462890625,22914.150390625,1585.97998046875
2009-11-18,1109.800048828125,22840.330078125,1603.969970703125
2009-11-19,1094.9000244140625,22643.16015625,1620.5400390625
2009-11-20,1091.3800048828125,22455.83984375,1620.5999755859375
2009-11-23,1106.239990234375,22771.390625,1619.050048828125
2009-11-24,1105.6500244140625,22423.140625,1606.4200439453125
2009-11-25,1110.6300048828125,22611.80078125,1611.8800048828125
2009-11-27,1091.489990234375,21134.5,1524.5
2009-11-30,1095.6300048828125,21821.5,1555.5999755859375
2009-12-01,1108.8599853515625,22113.150390625,1569.719970703125
2009-12-02,1109.239990234375,22289.5703125,1591.6300048828125
2009-12-03,1099.9200439453125,22553.869140625,1615.0
2009-12-04,1105.97998046875,22498.150390625,1624.760009765625
2009-12-07,1103.25,22324.9609375,1632.6500244140625
2009-12-08,1091.93994140625,22060.51953125,1627.780029296875
2009-12-09,1095.949951171875,21741.759765625,1634.1700439453125
2009-12-10,1102.3499755859375,21700.0390625,1652.72998046875
2009-12-11,1106.4100341796875,21902.109375,1656.9000244140625
2009-12-14,1114.1099853515625,22085.75,1664.77001953125
2009-12-15,1107.9300537109375,21813.919921875,1665.8499755859375
2009-12-16,1109.1800537109375,21611.740234375,1664.239990234375
2009-12-17,1096.0799560546875,21347.630859375,1647.8399658203125
2009-12-18,1102.469970703125,21175.880859375,1647.0400390625
2009-12-21,1114.050048828125,20948.099609375,1644.22998046875
2009-12-22,1118.02001953125,21092.0390625,1655.5400390625
2009-12-23,1120.5899658203125,21328.740234375,1661.3499755859375
2009-12-24,1126.47998046875,21517.0,1682.3399658203125
2009-12-28,1127.780029296875,21480.220703125,1685.5899658203125
2009-12-29,1126.199951171875,21499.439453125,1672.47998046875
2009-12-30,1126.4200439453125,21496.619140625,1682.77001953125
2010-01-04,1132.989990234375,21823.279296875,1696.1400146484375
2010-01-05,1136.52001953125,22279.580078125,1690.6199951171875
2010-01-06,1137.1400146484375,22416.669921875,1705.3199462890625
2010-01-07,1141.68994140625,22269.44921875,1683.449951171875
2010-01-08,1144.97998046875,22296.75,1695.260009765625
2010-01-11,1146.97998046875,22411.51953125,1694.1199951171875
2010-01-12,1136.219970703125,22326.640625,1698.6400146484375
2010-01-13,1145.6800537109375,21748.599609375,1671.4100341796875
2010-01-14,1148.4599609375,21716.94921875,1685.77001953125
2010-01-15,1136.030029296875,21654.16015625,1701.800048828125
2010-01-19,1150.22998046875,21677.98046875,1710.219970703125
2010-01-20,1138.0400390625,21286.169921875,1714.3800048828125
2010-01-21,1116.47998046875,20862.669921875,1722.010009765625
2010-01-22,1091.760009765625,20726.1796875,1684.3499755859375
2010-01-25,1096.780029296875,20598.55078125,1670.199951171875
2010-01-26,1092.1700439453125,20109.330078125,1637.3399658203125
2010-01-27,1097.5,20033.0703125,1625.47998046875
2010-01-28,1084.530029296875,20356.369140625,1642.4300537109375
2010-01-29,1073.8699951171875,20121.990234375,1602.4300537109375
2010-02-01,1089.18994140625,20243.75,1606.43994140625
2010-02-02,1103.3199462890625,20272.1796875,1595.81005859375
2010-02-03,1097.280029296875,20722.080078125,1615.02001953125
2010-02-04,1063.1099853515625,20341.640625,1616.4200439453125
2010-02-05,1066.18994140625,19665.080078125,1567.1199951171875
2010-02-08,1056.739990234375,19550.890625,1552.7900390625
2010-02-09,1070.52001953125,19790.279296875,1570.489990234375
2010-02-10,1068.1300048828125,19922.220703125,1570.1199951171875
2010-02-11,1078.469970703125,20290.689453125,1597.81005859375
2010-02-12,1075.510009765625,20268.689453125,1593.6600341796875
2010-02-17,1099.510009765625,20534.009765625,1627.4300537109375
2010-02-18,1106.75,20422.150390625,1621.18994140625
2010-02-19,1109.1700439453125,19894.01953125,1593.9000244140625
2010-02-22,1108.010009765625,20377.26953125,1627.0999755859375
2010-02-23,1094.5999755859375,20623.0,1628.9000244140625
2010-02-24,1105.239990234375,20467.740234375,1612.8299560546875
2010-02-25,1102.93994140625,20399.5703125,1587.510009765625
2010-02-26,1104.489990234375,20608.69921875,1594.5799560546875
2010-03-02,1118.31005859375,20906.109375,1615.1199951171875
2010-03-03,1118.7900390625,20876.7890625,1622.43994140625
2010-03-04,1122.969970703125,20575.779296875,1618.199951171875
2010-03-05,1138.699951171875,20787.970703125,1634.5699462890625
2010-03-08,1138.5,21196.869140625,1660.0400390625
2010-03-09,1140.449951171875,21207.55078125,1660.8299560546875
2010-03-10,1145.6099853515625,21208.2890625,1662.239990234375
2010-03-11,1150.239990234375,21228.19921875,1656.6199951171875
2010-03-12,1149.989990234375,21209.740234375,1662.739990234375
2010-03-15,1150.510009765625,21079.099609375,1649.5
2010-03-16,1159.4599609375,21022.9296875,1648.010009765625
2010-03-17,1166.2099609375,21384.490234375,1682.8599853515625
2010-03-18,1165.8299560546875,21330.669921875,1675.1700439453125
2010-03-19,1159.9000244140625,21370.8203125,1686.1099853515625
2010-03-22,1165.81005859375,20933.25,1672.6700439453125
2010-03-23,1174.1700439453125,20987.779296875,1681.8199462890625
2010-03-24,1167.719970703125,21008.619140625,1681.010009765625
2010-03-25,1165.72998046875,20778.55078125,1688.3900146484375
2010-03-26,1166.5899658203125,21053.109375,1697.719970703125
2010-03-29,1173.219970703125,21237.4296875,1691.989990234375
2010-03-30,1173.27001953125,21374.7890625,1700.18994140625
2010-03-31,1169.4300537109375,21239.349609375,1692.8499755859375
2010-04-01,1178.0999755859375,21537.0,1719.1700439453125
2010-04-07,1182.449951171875,21928.76953125,1726.5999755859375
2010-04-08,1186.43994140625,21867.0390625,1733.780029296875
2010-04-09,1194.3699951171875,22208.5,1724.469970703125
2010-04-12,1196.47998046875,22138.169921875,1710.300048828125
2010-04-13,1197.300048828125,22103.529296875,1710.5899658203125
2010-04-14,1210.6500244140625,22121.4296875,1735.3299560546875
2010-04-15,1211.6700439453125,22157.8203125,1743.9100341796875
2010-04-16,1192.1300048828125,21865.259765625,1734.489990234375
2010-04-19,1197.52001953125,21405.169921875,1705.300048828125
2010-04-20,1207.1700439453125,21623.380859375,1718.030029296875
2010-04-21,1205.93994140625,21510.9296875,1747.5799560546875
2010-04-22,1208.6700439453125,21454.939453125,1739.52001953125
2010-04-23,1217.280029296875,21244.490234375,1737.030029296875
2010-04-26,1212.050048828125,21587.060546875,1752.199951171875
2010-04-27,1183.7099609375,21261.7890625,1749.550048828125
2010-04-28,1191.3599853515625,20949.400390625,1733.9100341796875
2010-04-29,1206.780029296875,20778.919921875,1728.4200439453125
2010-04-30,1186.68994140625,21108.58984375,1741.56005859375
2010-05-03,1202.260009765625,20811.359375,1721.2099609375
2010-05-04,1173.5999755859375,20763.05078125,1718.75
2010-05-06,1128.1500244140625,20133.41015625,1684.7099609375
2010-05-07,1110.8800048828125,19920.2890625,1647.5
2010-05-10,1159.72998046875,20426.640625,1677.6300048828125
2010-05-11,1155.7900390625,20146.509765625,1670.239990234375
2010-05-12,1171.6700439453125,20212.490234375,1663.030029296875
2010-05-13,1157.43994140625,20422.4609375,1694.5799560546875
2010-05-14,1135.6800537109375,20145.4296875,1695.6300048828125
2010-05-17,1136.93994140625,19715.19921875,1651.510009765625
2010-05-18,1120.800048828125,19944.939453125,1643.239990234375
2010-05-19,1115.050048828125,19578.98046875,1630.0799560546875
2010-05-20,1071.5899658203125,19545.830078125,1600.1800537109375
2010-05-24,1073.6500244140625,19667.759765625,1604.9300537109375
2010-05-25,1074.030029296875,18985.5,1560.8299560546875
2010-05-26,1067.949951171875,19196.44921875,1582.1199951171875
2010-05-27,1103.06005859375,19431.369140625,1607.5
2010-05-28,1089.4100341796875,19766.7109375,1622.780029296875
2010-06-01,1070.7099609375,19496.94921875,1630.4000244140625
2010-06-03,1102.8299560546875,19786.7109375,1661.8399658203125
2010-06-04,1064.8800048828125,19780.0703125,1664.1300048828125
2010-06-07,1050.469970703125,19378.150390625,1637.969970703125
2010-06-08,1062.0,19487.48046875,1651.47998046875
2010-06-09,1055.68994140625,19621.240234375,1647.219970703125
2010-06-10,1086.8399658203125,19632.69921875,1651.699951171875
2010-06-11,1091.5999755859375,19872.380859375,1675.3399658203125
2010-06-14,1089.6300048828125,20051.91015625,1690.5999755859375
2010-06-15,1115.22998046875,20062.150390625,1690.030029296875
2010-06-17,1116.0400390625,20138.400390625,1707.9200439453125
2010-06-18,1117.510009765625,20286.7109375,1711.949951171875
2010-06-21,1113.199951171875,20912.1796875,1739.6800537109375
2010-06-22,1095.31005859375,20819.080078125,1731.47998046875
2010-06-23,1092.0400390625,20856.609375,1725.8199462890625
2010-06-24,1073.68994140625,20733.490234375,1739.8699951171875
2010-06-25,1076.760009765625,20690.7890625,1729.8399658203125
2010-06-28,1074.5699462890625,20726.6796875,1732.030029296875
2010-06-29,1041.239990234375,20248.900390625,1707.760009765625
2010-06-30,1030.7099609375,20128.990234375,1698.2900390625
2010-07-02,1022.5800170898438,19905.3203125,1671.8199462890625
2010-07-06,1028.06005859375,20084.119140625,1684.93994140625
2010-07-07,1060.27001953125,19857.0703125,1675.6500244140625
2010-07-08,1070.25,20050.560546875,1698.6400146484375
2010-07-09,1077.9599609375,20378.66015625,1723.010009765625
2010-07-12,1078.75,20467.4296875,1734.050048828125
2010-07-13,1095.3399658203125,20431.060546875,1735.0799560546875
2010-07-14,1095.1700439453125,20560.810546875,1758.010009765625
2010-07-15,1096.47998046875,20255.619140625,1751.2900390625
2010-07-16,1064.8800048828125,20250.16015625,1738.449951171875
2010-07-19,1071.25,20090.94921875,1731.949951171875
2010-07-20,1083.47998046875,20264.58984375,1736.77001953125
2010-07-21,1069.5899658203125,20487.23046875,1748.780029296875
2010-07-22,1093.6700439453125,20589.69921875,1735.530029296875
2010-07-23,1102.6600341796875,20815.330078125,1758.06005859375
2010-07-26,1115.010009765625,20839.91015625,1769.0699462890625
2010-07-27,1113.8399658203125,20973.390625,1768.31005859375
2010-07-28,1106.1300048828125,21091.1796875,1773.469970703125
2010-07-29,1101.530029296875,21093.8203125,1770.8800048828125
2010-07-30,1101.5999755859375,21029.810546875,1759.3299560546875
2010-08-02,1125.8599853515625,21412.7890625,1782.27001953125
2010-08-03,1120.4599609375,21457.66015625,1790.5999755859375
2010-08-04,1127.239990234375,21549.880859375,1789.260009765625
2010-08-05,1125.81005859375,21551.720703125,1783.8599853515625
2010-08-06,1121.6400146484375,21678.80078125,1783.8299560546875
2010-08-09,1127.7900390625,21801.58984375,1790.1700439453125
2010-08-10,1121.06005859375,21473.599609375,1781.1300048828125
2010-08-11,1089.469970703125,21294.5390625,1758.18994140625
2010-08-12,1083.6099853515625,21105.7109375,1721.75
2010-08-13,1079.25,21071.5703125,1746.239990234375
2010-08-16,1079.3800048828125,21112.119140625,1743.31005859375
2010-08-17,1092.5400390625,21137.4296875,1755.030029296875
2010-08-18,1094.1600341796875,21022.73046875,1761.989990234375
2010-08-19,1075.6300048828125,21072.4609375,1779.6400146484375
2010-08-20,1071.68994140625,20981.8203125,1775.5400390625
2010-08-23,1067.3599853515625,20889.009765625,1767.7099609375
2010-08-24,1051.8699951171875,20658.7109375,1760.530029296875
2010-08-25,1055.3299560546875,20634.98046875,1734.7900390625
2010-08-26,1047.219970703125,20612.060546875,1729.760009765625
2010-08-27,1064.5899658203125,20597.349609375,1729.56005859375
2010-08-30,1048.9200439453125,20737.220703125,1760.1300048828125
2010-08-31,1049.3299560546875,20536.490234375,1742.75
2010-09-01,1080.2900390625,20623.830078125,1764.68994140625
2010-09-02,1090.0999755859375,20868.919921875,1775.72998046875
2010-09-03,1104.510009765625,20971.5,1780.02001953125
2010-09-07,1091.8399658203125,21401.7890625,1787.739990234375
2010-09-08,1098.8699951171875,21088.859375,1779.219970703125
2010-09-09,1104.1800537109375,21167.26953125,1784.3599853515625
2010-09-10,1109.550048828125,21257.390625,1802.5799560546875
2010-09-13,1121.9000244140625,21658.349609375,1818.8599853515625
2010-09-14,1121.0999755859375,21696.0390625,1815.25
2010-09-15,1125.0699462890625,21725.640625,1823.8800048828125
2010-09-16,1124.6600341796875,21691.44921875,1811.8499755859375
2010-09-17,1125.5899658203125,21970.859375,1827.3499755859375
2010-09-20,1142.7099609375,21977.33984375,1832.6300048828125
2010-09-24,1148.6700439453125,22119.4296875,1846.5999755859375
2010-09-27,1142.1600341796875,22340.83984375,1860.8299560546875
2010-09-28,1147.699951171875,22109.94921875,1855.969970703125
2010-09-29,1144.72998046875,22378.669921875,1866.449951171875
2010-09-30,1141.199951171875,22358.169921875,1872.81005859375
2010-10-04,1137.030029296875,22618.66015625,1879.2900390625
2010-10-05,1160.75,22639.140625,1878.93994140625
2010-10-06,1159.969970703125,22880.41015625,1903.949951171875
2010-10-07,1158.06005859375,22884.3203125,1900.8499755859375
2010-10-08,1165.1500244140625,22944.1796875,1897.0699462890625
2010-10-11,1165.3199462890625,23207.310546875,1889.9100341796875
2010-10-12,1169.77001953125,23121.69921875,1868.0400390625
2010-10-13,1178.0999755859375,23457.689453125,1876.1500244140625
2010-10-14,1173.81005859375,23852.169921875,1899.760009765625
2010-10-15,1176.18994140625,23757.630859375,1902.2900390625
2010-10-18,1184.7099609375,23469.380859375,1875.4200439453125
2010-10-19,1165.9000244140625,23763.73046875,1857.3199462890625
2010-10-20,1178.1700439453125,23556.5,1870.43994140625
2010-10-21,1180.260009765625,23649.48046875,1874.68994140625
2010-10-22,1183.0799560546875,23517.5390625,1897.31005859375
2010-10-25,1185.6199951171875,23627.91015625,1915.7099609375
2010-10-26,1185.6400146484375,23601.240234375,1919.4100341796875
2010-10-27,1182.449951171875,23164.580078125,1909.5400390625
2010-10-28,1183.780029296875,23210.859375,1907.8699951171875
2010-10-29,1183.260009765625,23096.3203125,1882.949951171875
2010-11-01,1184.3800048828125,23652.939453125,1914.739990234375
2010-11-02,1193.5699462890625,23671.419921875,1918.0400390625
2010-11-03,1197.9599609375,24144.669921875,1935.969970703125
2010-11-04,1221.06005859375,24535.630859375,1942.5
2010-11-05,1225.8499755859375,24876.8203125,1938.9599609375
2010-11-08,1223.25,24964.369140625,1942.4100341796875
2010-11-09,1213.4000244140625,24710.599609375,1947.4599609375
2010-11-10,1218.7099609375,24500.609375,1967.8499755859375
2010-11-11,1213.5400390625,24700.30078125,1914.72998046875
2010-11-12,1199.2099609375,24222.580078125,1913.1199951171875
2010-11-15,1197.75,24027.1796875,1913.81005859375
2010-11-16,1178.3399658203125,23693.01953125,1899.1300048828125
2010-11-17,1178.5899658203125,23214.4609375,1897.1099853515625
2010-11-18,1196.68994140625,23637.390625,1927.8599853515625
2010-11-19,1199.72998046875,23605.7109375,1940.9599609375
2010-11-22,1197.8399658203125,23524.01953125,1944.3399658203125
2010-11-23,1180.72998046875,22896.140625,1928.93994140625
2010-11-24,1198.3499755859375,23023.859375,1925.97998046875
2010-11-26,1189.4000244140625,22877.25,1901.800048828125
2010-11-29,1187.760009765625,23166.220703125,1895.5400390625
2010-11-30,1180.550048828125,23007.990234375,1904.6300048828125
2010-12-01,1206.0699462890625,23249.80078125,1929.3199462890625
2010-12-02,1221.530029296875,23448.779296875,1950.260009765625
2010-12-03,1224.7099609375,23320.51953125,1957.260009765625
2010-12-06,1223.1199951171875,23237.689453125,1953.6400146484375
2010-12-07,1223.75,23428.150390625,1962.52001953125
2010-12-08,1228.280029296875,23092.51953125,1955.719970703125
2010-12-09,1233.0,23171.80078125,1988.9599609375
2010-12-10,1240.4000244140625,23162.91015625,1986.1400146484375
2010-12-13,1240.4599609375,23317.609375,1996.5899658203125
2010-12-14,1241.5899658203125,23431.189453125,2009.050048828125
2010-12-15,1235.22998046875,22975.349609375,2017.47998046875
2010-12-16,1242.8699951171875,22668.779296875,2009.239990234375
2010-12-17,1243.9100341796875,22714.849609375,2026.300048828125
2010-12-20,1247.0799560546875,22639.080078125,2020.280029296875
2010-12-21,1254.5999755859375,22993.859375,2037.0899658203125
2010-12-22,1258.8399658203125,23045.189453125,2038.1099853515625
2010-12-23,1256.77001953125,22902.970703125,2037.530029296875
2010-12-28,1258.510009765625,22621.73046875,2033.3199462890625
2010-12-29,1259.780029296875,22969.30078125,2043.489990234375
2010-12-30,1257.8800048828125,22999.33984375,2051.0
2011-01-03,1271.8699951171875,23436.05078125,2070.080078125
2011-01-04,1270.199951171875,23668.48046875,2085.139892578125
2011-01-05,1276.56005859375,23757.8203125,2082.550048828125
2011-01-06,1273.8499755859375,23786.30078125,2077.610107421875
2011-01-07,1271.5,23686.630859375,2086.199951171875
2011-01-10,1269.75,23527.259765625,2080.81005859375
2011-01-11,1274.47998046875,23760.33984375,2088.320068359375
2011-01-12,1285.9599609375,24125.609375,2094.949951171875
2011-01-13,1283.760009765625,24238.98046875,2089.47998046875
2011-01-14,1293.239990234375,24283.23046875,2108.169921875
2011-01-18,1295.02001953125,24153.98046875,2096.47998046875
2011-01-19,1281.9200439453125,24419.619140625,2115.68994140625
2011-01-20,1280.260009765625,24003.69921875,2106.659912109375
2011-01-21,1283.3499755859375,23876.859375,2069.919921875
2011-01-24,1290.8399658203125,23801.779296875,2082.159912109375
2011-01-25,1291.1800537109375,23788.830078125,2086.669921875
2011-01-26,1296.6300048828125,23843.240234375,2110.4599609375
2011-01-27,1299.5400390625,23779.619140625,2115.010009765625
2011-01-28,1276.3399658203125,23617.01953125,2107.8701171875
2011-01-31,1286.1199951171875,23447.33984375,2069.72998046875
2011-02-01,1307.5899658203125,23482.94921875,2072.030029296875
2011-02-07,1319.050048828125,23553.58984375,2081.739990234375
2011-02-08,1324.5699462890625,23484.30078125,2069.699951171875
2011-02-09,1320.8800048828125,23164.029296875,2045.5799560546875
2011-02-10,1321.8699951171875,22708.619140625,2008.5
2011-02-11,1329.1500244140625,22828.919921875,1977.18994140625
2011-02-14,1332.3199462890625,23121.060546875,2014.5899658203125
2011-02-15,1328.010009765625,22899.779296875,2010.52001953125
2011-02-16,1336.3199462890625,23156.970703125,1989.1099853515625
2011-02-17,1340.4300537109375,23301.83984375,1977.219970703125
2011-02-18,1343.010009765625,23595.240234375,2013.1400146484375
2011-02-22,1315.43994140625,22990.810546875,1969.9200439453125
2011-02-23,1307.4000244140625,22906.900390625,1961.6300048828125
2011-02-24,1306.0999755859375,22601.0390625,1949.8800048828125
2011-02-25,1319.8800048828125,23012.369140625,1963.4300537109375
2011-02-28,1327.219970703125,23338.01953125,1939.300048828125
2011-03-02,1308.43994140625,23048.66015625,1928.239990234375
2011-03-03,1330.969970703125,23122.419921875,1970.6600341796875
2011-03-04,1321.1500244140625,23408.859375,2004.6800537109375
2011-03-07,1310.1300048828125,23313.189453125,1980.27001953125
2011-03-08,1321.8199462890625,23711.69921875,1996.3199462890625
2011-03-09,1320.02001953125,23810.109375,2001.469970703125
2011-03-10,1295.1099853515625,23614.890625,1981.5799560546875
2011-03-11,1304.280029296875,23249.779296875,1955.5400390625
2011-03-14,1296.3900146484375,23345.880859375,1971.22998046875
2011-03-15,1281.8699951171875,22678.25,1923.9200439453125
2011-03-16,1256.8800048828125,22700.880859375,1957.969970703125
2011-03-17,1273.719970703125,22284.4296875,1959.030029296875
2011-03-18,1279.2099609375,22300.23046875,1981.1300048828125
2011-03-21,1298.3800048828125,22685.220703125,2003.4200439453125
2011-03-22,1293.77001953125,22857.900390625,2013.6600341796875
2011-03-23,1297.5400390625,22825.400390625,2012.1800537109375
2011-03-24,1309.6600341796875,22915.279296875,2036.780029296875
2011-03-25,1313.800048828125,23158.669921875,2054.0400390625
2011-03-28,1310.18994140625,23068.189453125,2056.389892578125
2011-03-29,1319.43994140625,23060.359375,2072.1298828125
2011-03-30,1328.260009765625,23451.4296875,2091.3798828125
2011-03-31,1325.8299560546875,23527.51953125,2106.699951171875
2011-04-01,1332.4100341796875,23801.900390625,2121.010009765625
2011-04-04,1332.8699951171875,24150.580078125,2115.8701171875
2011-04-06,1335.5400390625,24285.05078125,2126.7099609375
2011-04-07,1333.510009765625,24281.80078125,2122.139892578125
2011-04-08,1328.1700439453125,24396.0703125,2127.969970703125
2011-04-11,1324.4599609375,24303.0703125,2122.389892578125
2011-04-12,1314.1600341796875,23976.369140625,2089.39990234375
2011-04-13,1314.4100341796875,24135.029296875,2121.919921875
2011-04-14,1314.52001953125,24014.0,2141.06005859375
2011-04-15,1319.6800537109375,24008.0703125,2140.5
2011-04-18,1305.1400146484375,23830.310546875,2137.719970703125
2011-04-19,1312.6199951171875,23520.619140625,2122.679931640625
2011-04-20,1330.3599853515625,23896.099609375,2169.909912109375
2011-04-21,1337.3800048828125,24138.310546875,2198.5400390625
2011-04-26,1347.239990234375,24007.380859375,2206.300048828125
2011-04-27,1355.6600341796875,23892.83984375,2206.699951171875
